17pw13,Sanity__526ec12f5a4379db6883fda443e5b23f50c91706,Verify that Upload of a file works fine,Pass,2020-02-02 15:17:01.107175,Harisais-MacBook-Air.local
17pw13,Sanity__526ec12f5a4379db6883fda443e5b23f50c91706,Verify that list operation of files works fine,Pass,2020-02-02 15:17:02.390892,Harisais-MacBook-Air.local
17pw13,Sanity__526ec12f5a4379db6883fda443e5b23f50c91706,Verify that Download of a file works fine,Pass,2020-02-02 15:17:03.569033,Harisais-MacBook-Air.local
17pw13,Sanity__526ec12f5a4379db6883fda443e5b23f50c91706,Verify that delete operation works fine,Fail,2020-02-02 15:17:04.817025,Harisais-MacBook-Air.local
17pw13,Sanity__526ec12f5a4379db6883fda443e5b23f50c91706,Verify that Upload of a file works fine,Pass,2020-02-02 15:18:50.149373,Harisais-MacBook-Air.local
17pw13,Sanity__526ec12f5a4379db6883fda443e5b23f50c91706,Verify that list operation of files works fine,Pass,2020-02-02 15:18:51.460754,Harisais-MacBook-Air.local
17pw13,Sanity__526ec12f5a4379db6883fda443e5b23f50c91706,Verify that Download of a file works fine,Pass,2020-02-02 15:18:52.678367,Harisais-MacBook-Air.local
17pw13,Sanity__526ec12f5a4379db6883fda443e5b23f50c91706,Verify that delete operation works fine,Pass,2020-02-02 15:18:53.965779,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Delete all the files on the server,Pass,2020-02-02 16:15:15.398411,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that the list Files returns no files when there are no files to be displayed,Pass,2020-02-02 16:15:16.652261,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that the a file can be uploaded successfully,Fail,2020-02-02 16:15:17.847943,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that the uploaded file can be reterived sucessfully - Verify check sum before upload and after reterive,Fail,2020-02-02 16:15:19.066288,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,"Verify that when there are files , the list call displays the files correctly",Pass,2020-02-02 16:15:20.304412,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that a delete operation happens successfully,Fail,2020-02-02 16:15:21.464726,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that appopriate error message is displayed while trying to access a file that doesnt exist,Fail,2020-02-02 16:15:22.717761,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that an error is returned while trying to upload a duplicate file,Fail,2020-02-02 16:15:23.971992,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that files of various names are accepted during upload,Fail,2020-02-02 16:15:25.214237,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that 404 is returned while trying to delete a file that does not exist,Fail,2020-02-02 16:15:26.477805,Harisais-MacBook-Air.local
17pw13,Sanity__526ec12f5a4379db6883fda443e5b23f50c91706,Verify that Upload of a file works fine,Fail,2020-02-02 16:16:25.444858,Harisais-MacBook-Air.local
17pw13,Sanity__526ec12f5a4379db6883fda443e5b23f50c91706,Verify that list operation of files works fine,Pass,2020-02-02 16:16:26.731096,Harisais-MacBook-Air.local
17pw13,Sanity__526ec12f5a4379db6883fda443e5b23f50c91706,Verify that Download of a file works fine,Fail,2020-02-02 16:16:28.002069,Harisais-MacBook-Air.local
17pw13,Sanity__526ec12f5a4379db6883fda443e5b23f50c91706,Verify that delete operation works fine,Fail,2020-02-02 16:16:29.146277,Harisais-MacBook-Air.local
17pw13,Sanity__526ec12f5a4379db6883fda443e5b23f50c91706,Verify that Upload of a file works fine,Pass,2020-02-02 16:17:42.893605,Harisais-MacBook-Air.local
17pw13,Sanity__526ec12f5a4379db6883fda443e5b23f50c91706,Verify that list operation of files works fine,Pass,2020-02-02 16:17:44.156208,Harisais-MacBook-Air.local
17pw13,Sanity__526ec12f5a4379db6883fda443e5b23f50c91706,Verify that Download of a file works fine,Pass,2020-02-02 16:17:47.029169,Harisais-MacBook-Air.local
17pw13,Sanity__526ec12f5a4379db6883fda443e5b23f50c91706,Verify that delete operation works fine,Pass,2020-02-02 16:17:48.275252,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Delete all the files on the server,Pass,2020-02-02 16:18:42.343178,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that the list Files returns no files when there are no files to be displayed,Pass,2020-02-02 16:18:43.452535,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that the a file can be uploaded successfully,Pass,2020-02-02 16:18:44.810658,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that the uploaded file can be reterived sucessfully - Verify check sum before upload and after reterive,Fail,2020-02-02 16:18:46.007896,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,"Verify that when there are files , the list call displays the files correctly",Pass,2020-02-02 16:18:47.118775,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that a delete operation happens successfully,Fail,2020-02-02 16:18:48.212123,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that appopriate error message is displayed while trying to access a file that doesnt exist,Fail,2020-02-02 16:18:49.409356,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that an error is returned while trying to upload a duplicate file,Fail,2020-02-02 16:18:50.665449,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that files of various names are accepted during upload,Pass,2020-02-02 16:18:51.960940,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that 404 is returned while trying to delete a file that does not exist,Fail,2020-02-02 16:18:53.171823,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Delete all the files on the server,Pass,2020-02-02 16:28:11.884814,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that the list Files returns no files when there are no files to be displayed,Pass,2020-02-02 16:28:16.116178,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that the a file can be uploaded successfully,Pass,2020-02-02 16:28:17.368719,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that the uploaded file can be reterived sucessfully - Verify check sum before upload and after reterive,Fail,2020-02-02 16:28:18.660516,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,"Verify that when there are files , the list call displays the files correctly",Pass,2020-02-02 16:28:19.874598,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that a delete operation happens successfully,Fail,2020-02-02 16:28:21.136516,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that appopriate error message is displayed while trying to access a file that doesnt exist,Fail,2020-02-02 16:28:22.389690,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that an error is returned while trying to upload a duplicate file,Fail,2020-02-02 16:28:23.643100,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that files of various names are accepted during upload,Pass,2020-02-02 16:28:24.820124,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that 404 is returned while trying to delete a file that does not exist,Fail,2020-02-02 16:28:26.045746,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Delete all the files on the server,Fail,2020-02-02 16:33:35.011348,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that the list Files returns no files when there are no files to be displayed,Fail,2020-02-02 16:33:36.405458,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that the a file can be uploaded successfully,Fail,2020-02-02 16:33:37.783384,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that the uploaded file can be reterived sucessfully - Verify check sum before upload and after reterive,Fail,2020-02-02 16:33:39.252462,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,"Verify that when there are files , the list call displays the files correctly",Fail,2020-02-02 16:33:40.744488,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that a delete operation happens successfully,Fail,2020-02-02 16:33:41.943944,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that appopriate error message is displayed while trying to access a file that doesnt exist,Fail,2020-02-02 16:33:43.194356,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that an error is returned while trying to upload a duplicate file,Fail,2020-02-02 16:33:44.550957,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that files of various names are accepted during upload,Fail,2020-02-02 16:33:45.965448,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that 404 is returned while trying to delete a file that does not exist,Fail,2020-02-02 16:33:47.423380,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Delete all the files on the server,Pass,2020-02-02 16:33:52.163029,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that the list Files returns no files when there are no files to be displayed,Pass,2020-02-02 16:33:53.362968,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that the a file can be uploaded successfully,Pass,2020-02-02 16:33:54.618506,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that the uploaded file can be reterived sucessfully - Verify check sum before upload and after reterive,Fail,2020-02-02 16:33:56.016442,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,"Verify that when there are files , the list call displays the files correctly",Pass,2020-02-02 16:33:57.226587,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that a delete operation happens successfully,Fail,2020-02-02 16:33:58.490362,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that appopriate error message is displayed while trying to access a file that doesnt exist,Fail,2020-02-02 16:33:59.847207,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that an error is returned while trying to upload a duplicate file,Fail,2020-02-02 16:34:00.997425,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that files of various names are accepted during upload,Pass,2020-02-02 16:34:02.124570,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that 404 is returned while trying to delete a file that does not exist,Fail,2020-02-02 16:34:03.294567,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Delete all the files on the server,Fail,2020-02-02 16:44:28.773390,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that the list Files returns no files when there are no files to be displayed,Fail,2020-02-02 16:44:29.978519,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that the a file can be uploaded successfully,Pass,2020-02-02 16:44:31.207047,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that the uploaded file can be reterived sucessfully - Verify check sum before upload and after reterive,Fail,2020-02-02 16:44:32.382428,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,"Verify that when there are files , the list call displays the files correctly",Pass,2020-02-02 16:44:33.603451,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that a delete operation happens successfully,Fail,2020-02-02 16:44:34.880535,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that appopriate error message is displayed while trying to access a file that doesnt exist,Fail,2020-02-02 16:44:36.119671,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that an error is returned while trying to upload a duplicate file,Fail,2020-02-02 16:44:37.383609,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that files of various names are accepted during upload,Pass,2020-02-02 16:44:38.547944,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that 404 is returned while trying to delete a file that does not exist,Fail,2020-02-02 16:44:39.573338,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Delete all the files on the server,Pass,2020-02-02 16:45:43.041606,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that the list Files returns no files when there are no files to be displayed,Pass,2020-02-02 16:45:47.032738,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that the a file can be uploaded successfully,Pass,2020-02-02 16:45:48.252750,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that the uploaded file can be reterived sucessfully - Verify check sum before upload and after reterive,Fail,2020-02-02 16:45:49.702408,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,"Verify that when there are files , the list call displays the files correctly",Pass,2020-02-02 16:45:50.891763,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that a delete operation happens successfully,Fail,2020-02-02 16:45:52.165289,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that appopriate error message is displayed while trying to access a file that doesnt exist,Fail,2020-02-02 16:45:53.306305,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that an error is returned while trying to upload a duplicate file,Fail,2020-02-02 16:45:54.462074,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that files of various names are accepted during upload,Pass,2020-02-02 16:45:55.626357,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that 404 is returned while trying to delete a file that does not exist,Fail,2020-02-02 16:45:56.761478,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Delete all the files on the server,Pass,2020-02-02 16:52:20.500383,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that the list Files returns no files when there are no files to be displayed,Pass,2020-02-02 16:52:21.825875,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that the a file can be uploaded successfully,Pass,2020-02-02 16:52:23.187129,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that the uploaded file can be reterived sucessfully - Verify check sum before upload and after reterive,Fail,2020-02-02 16:52:24.601944,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,"Verify that when there are files , the list call displays the files correctly",Pass,2020-02-02 16:52:25.687747,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that a delete operation happens successfully,Fail,2020-02-02 16:52:26.853099,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that appopriate error message is displayed while trying to access a file that doesnt exist,Fail,2020-02-02 16:52:27.994347,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that an error is returned while trying to upload a duplicate file,Fail,2020-02-02 16:52:29.145946,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that files of various names are accepted during upload,Pass,2020-02-02 16:52:30.359779,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that 404 is returned while trying to delete a file that does not exist,Fail,2020-02-02 16:52:31.428965,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Delete all the files on the server,Pass,2020-02-02 16:57:29.851661,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that the list Files returns no files when there are no files to be displayed,Pass,2020-02-02 16:57:32.848009,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that the a file can be uploaded successfully,Pass,2020-02-02 16:57:34.340647,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that the uploaded file can be reterived sucessfully - Verify check sum before upload and after reterive,Fail,2020-02-02 16:57:35.574358,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,"Verify that when there are files , the list call displays the files correctly",Pass,2020-02-02 16:57:36.660894,Harisais-MacBook-Air.local
17pw13,Milestone-1__029dde7697d77476f47bcb6a0d7fbd95edee07b6,Verify that a delete operation happens successfully,Fail,2020-02-02 16:57:37.720019,Harisais-MacBook-Air.local
